应用,事件,数据生成时间(客户端时间),数据接收时间(服务器时间),延迟上报状态,日志信息
100116,front_reportItem,2021-10-24 10:15:02 ,2021-10-24 10:15:03 ,0,"{""date"":""24/Oct/2021:02:15:03 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""commissionReward"",""itemId_type_name"":""item_material_4"",""level"":""15"",""remain"":""1"",""change"":""1"",""count"":""1"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""23004"",""playerid"":""n61jub"",""itemId_type_id"":""23"",""ts"":""1635041702""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041702""}},""user_agent"":""android""}"
100116,home_dragon_get_box,2021-10-24 10:15:02 ,2021-10-24 10:15:02 ,0,"{""date"":""24/Oct/2021:10:15:02 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""home_dragon_get_box"",""action"":""customevent"",""id"":76,""params"":{""item"":[[""2005"",4],[""23000"",1],[""23004"",1]],""os"":0,""level"":15,""type"":4,""floor"":""3002"",""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""dragonEnergy"":6,""playerid"":""n61jub"",""ts"":1635041702},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041702}}}"
100116,reportItem,2021-10-24 10:15:02 ,2021-10-24 10:15:02 ,0,"{""date"":""24/Oct/2021:10:15:02 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":0,""itemId_type_name"":""no_name"",""method"":""commissionReward"",""os"":0,""level"":15,""remain"":1,""change"":1,""count"":1,""type"":1,""clientTime"":1635041700,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""23004"",""subMethod"":"""",""itemId_type_id"":23,""playerid"":""n61jub"",""ts"":1635041702},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041702}}}"
100116,reportItem,2021-10-24 10:15:02 ,2021-10-24 10:15:02 ,0,"{""date"":""24/Oct/2021:10:15:02 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":0,""itemId_type_name"":""no_name"",""method"":""commissionReward"",""os"":0,""level"":15,""remain"":1,""change"":1,""count"":1,""type"":1,""clientTime"":1635041700,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""23000"",""subMethod"":"""",""itemId_type_id"":23,""playerid"":""n61jub"",""ts"":1635041702},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041702}}}"
100116,reportItem,2021-10-24 10:15:02 ,2021-10-24 10:15:02 ,0,"{""date"":""24/Oct/2021:10:15:02 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":2,""itemId_type_name"":""normal_material"",""method"":""commissionReward"",""os"":0,""level"":15,""remain"":6,""change"":4,""count"":4,""type"":1,""clientTime"":1635041700,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""2005"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635041702},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041702}}}"
100116,front_reportItem,2021-10-24 10:14:38 ,2021-10-24 10:14:40 ,0,"{""date"":""24/Oct/2021:02:14:40 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""orderTotalReward"",""itemId_type_name"":""gold"",""level"":""15"",""remain"":""25354"",""change"":""1000"",""count"":""1000"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1002"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635041678""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041678""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:38 ,2021-10-24 10:14:40 ,0,"{""date"":""24/Oct/2021:02:14:40 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""orderTotalReward"",""itemId_type_name"":""diamond"",""level"":""15"",""remain"":""16"",""change"":""2"",""count"":""2"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1001"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635041678""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041678""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:38 ,2021-10-24 10:14:40 ,0,"{""date"":""24/Oct/2021:02:14:40 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""orderTotalReward"",""itemId_type_name"":""energy"",""level"":""15"",""remain"":""110"",""change"":""30"",""count"":""30"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1003"",""playerid"":""n61jub"",""itemId_type_id"":""1"",""ts"":""1635041678""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041678""}},""user_agent"":""android""}"
100116,reportDiamondCost,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportDiamondCost"",""action"":""customevent"",""id"":5,""params"":{""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":16,""change"":2,""count"":2,""type"":1,""timeYmd"":20211024,""clientTime"":1635041679,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""timeHms"":101439,""accountId"":""3906650179436247"",""subMethod"":"""",""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,reportItem,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":80,""itemId_type_name"":""energy"",""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":110,""change"":30,""count"":30,""type"":1,""clientTime"":1635041679,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1003"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,reportItem,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":14,""itemId_type_name"":""diamond"",""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":16,""change"":2,""count"":2,""type"":1,""clientTime"":1635041679,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1001"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,reportItem,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":24354,""itemId_type_name"":""coin"",""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":25354,""change"":1000,""count"":1000,""type"":1,""clientTime"":1635041679,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":1,""accountId"":""3906650179436247"",""itemId"":""1002"",""subMethod"":"""",""itemId_type_id"":1,""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,reportGold,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportGold"",""action"":""customevent"",""id"":8,""params"":{""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":25354,""change"":1000,""count"":1000,""type"":1,""clientTime"":1635041679,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,order_total_reward,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""order_total_reward"",""action"":""customevent"",""id"":41,""params"":{""reward"":[[""1003"",30],[""1002"",1000],[""1001"",2]],""os"":0,""level"":15,""rewardIndex"":3,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,reportEnergy,2021-10-24 10:14:39 ,2021-10-24 10:14:39 ,0,"{""date"":""24/Oct/2021:10:14:39 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportEnergy"",""action"":""customevent"",""id"":10,""params"":{""method"":""orderTotalReward"",""os"":0,""level"":15,""remain"":110,""change"":30,""count"":30,""type"":1,""clientTime"":1635041679,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635041679},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041679}}}"
100116,front_reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:38 ,0,"{""date"":""24/Oct/2021:02:14:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""orderReward"",""itemId_type_name"":""energy"",""level"":""15"",""remain"":""80"",""change"":""5"",""count"":""5"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1003"",""subMethod"":""orderReward"",""playerid"":""n61jub"",""ts"":""1635041677"",""itemId_type_id"":""1""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041677""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:38 ,0,"{""date"":""24/Oct/2021:02:14:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""order"",""itemId_type_name"":""item_2004"",""level"":""15"",""remain"":""416"",""change"":""-1"",""count"":""1"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""2004"",""playerid"":""n61jub"",""itemId_type_id"":""2"",""ts"":""1635041677""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041677""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:38 ,0,"{""date"":""24/Oct/2021:02:14:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-03"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""orderReward"",""itemId_type_name"":""gold"",""level"":""15"",""remain"":""24354"",""change"":""502"",""count"":""502"",""type"":""1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""1002"",""subMethod"":""orderReward"",""playerid"":""n61jub"",""ts"":""1635041677"",""itemId_type_id"":""1""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041677""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:38 ,0,"{""date"":""24/Oct/2021:02:14:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-01"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""order"",""itemId_type_name"":""item_3010"",""level"":""15"",""remain"":""1"",""change"":""-2"",""count"":""2"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""3010"",""playerid"":""n61jub"",""itemId_type_id"":""3"",""ts"":""1635041677""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041677""}},""user_agent"":""android""}"
100116,front_reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:38 ,0,"{""date"":""24/Oct/2021:02:14:38 +0000"",""remote_addr"":""112.141.241.194"",""hostname"":""nginx-prod-02"",""appid"":""100116"",""body"":{""name"":""front_reportItem"",""action"":""customevent"",""id"":""front_reportItem"",""params"":{""method"":""order"",""itemId_type_name"":""item_2001"",""level"":""15"",""remain"":""5316"",""change"":""-5"",""count"":""5"",""type"":""-1"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""android"",""itemId"":""2001"",""playerid"":""n61jub"",""itemId_type_id"":""2"",""ts"":""1635041677""},""device"":{""keyhash"":""/jD5rhPngo1Y8ZM3BEs9cL2NW3g="",""syslanguage"":""en"",""timezone"":""Australia/Brisbane"",""appver"":""7.1.0"",""packagename"":""com.dragonmonster.idlefarmadventure.free"",""sysver"":""11"",""targetSdkVersion"":""30"",""gps_adid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""userid_ini"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""unitysdkver"":""3.1.18"",""tags"":""[]"",""netstatus"":""1"",""unityver"":""2018.4.36f1"",""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure"",""romsize"":""32768"",""sdkver"":""3.1.15"",""appvercode"":""11"",""ramsize"":""1781"",""androidid"":""bccf0bdb9e66723e"",""devicemodel"":""SM-T515"",""timestamp"":""1635041677""}},""user_agent"":""android""}"
100116,reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":417,""itemId_type_name"":""normal_material"",""method"":""order"",""os"":0,""level"":15,""remain"":416,""change"":-1,""count"":1,""type"":-1,""clientTime"":1635041677,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""2004"",""subMethod"":"""",""itemId_type_id"":2,""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportExp,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportExp"",""action"":""customevent"",""id"":11,""params"":{""method"":""orderReward"",""os"":0,""level"":15,""remain"":8310,""change"":170,""count"":170,""type"":1,""clientTime"":1635041677,""version"":""7.1.215"",""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""platform"":""ANDROID"",""accountId"":""3906650179436247"",""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
100116,reportItem,2021-10-24 10:14:37 ,2021-10-24 10:14:37 ,0,"{""date"":""24/Oct/2021:10:14:37 +0800"",""remote_addr"":""112.141.241.194"",""hostname"":""ld-gs-001"",""appid"":""100116"",""body"":{""datastate"":""0"",""name"":""reportItem"",""action"":""customevent"",""id"":9,""params"":{""bagCnt"":3,""itemId_type_name"":""product_material"",""method"":""order"",""os"":0,""level"":15,""remain"":1,""change"":-2,""count"":2,""type"":-1,""clientTime"":1635041677,""deviceId"":""f6cfd7fce59e681e183d58a4b5f8515a"",""version"":""7.1.215"",""platform"":""ANDROID"",""get_or_consume_type"":-1,""accountId"":""3906650179436247"",""itemId"":""3010"",""subMethod"":"""",""itemId_type_id"":3,""playerid"":""n61jub"",""ts"":1635041677},""device"":{""devicecountry"":""AU"",""appname"":""Dragon Farm Adventure Android"",""timezone"":""GMT+08:00"",""appver"":""7.1.0"",""userid"":""e373f93a-a8a6-485d-aa48-ef396ec53bae"",""timestamp"":1635041677}}}"
